阅览室名称,校区,楼层,座位号,room_id,seat_id
第九阅览室南区,西校区,5,343,36,20836
第九阅览室南区,西校区,5,344,36,21249
第九阅览室南区,西校区,5,345,36,20876
第九阅览室南区,西校区,5,346,36,21250
第九阅览室南区,西校区,5,347,36,20916
第九阅览室南区,西校区,5,348,36,20595
第九阅览室南区,西校区,5,349,36,20596
第九阅览室南区,西校区,5,350,36,20635
第九阅览室南区,西校区,5,351,36,20636
第九阅览室南区,西校区,5,352,36,20676
第九阅览室南区,西校区,5,353,36,20675
第九阅览室南区,西校区,5,354,36,20716
第九阅览室南区,西校区,5,355,36,20715
第九阅览室南区,西校区,5,356,36,20799
第九阅览室南区,西校区,5,357,36,20800
第九阅览室南区,西校区,5,358,36,20840
第九阅览室南区,西校区,5,359,36,20839
第九阅览室南区,西校区,5,360,36,20879
第九阅览室南区,西校区,5,361,36,20880
第九阅览室南区,西校区,5,362,36,20919
第九阅览室南区,西校区,5,363,36,20920
第九阅览室南区,西校区,5,364,36,20598
第九阅览室南区,西校区,5,365,36,20599
第九阅览室南区,西校区,5,366,36,20638
第九阅览室南区,西校区,5,367,36,20639
第九阅览室南区,西校区,5,368,36,20678
第九阅览室南区,西校区,5,369,36,20679
第九阅览室南区,西校区,5,370,36,20718
第九阅览室南区,西校区,5,371,36,20719
第九阅览室南区,西校区,5,372,36,20802
第九阅览室南区,西校区,5,373,36,20803
第九阅览室南区,西校区,5,374,36,20842
第九阅览室南区,西校区,5,375,36,20843
第九阅览室南区,西校区,5,376,36,20882
第九阅览室南区,西校区,5,377,36,20883
第九阅览室南区,西校区,5,378,36,20931
第九阅览室南区,西校区,5,379,36,20932
第九阅览室南区,西校区,5,380,36,20601
第九阅览室南区,西校区,5,381,36,20602
第九阅览室南区,西校区,5,382,36,20641
第九阅览室南区,西校区,5,383,36,20642
第九阅览室南区,西校区,5,384,36,20681
第九阅览室南区,西校区,5,385,36,20682
第九阅览室南区,西校区,5,386,36,20721
第九阅览室南区,西校区,5,387,36,20722
第九阅览室南区,西校区,5,388,36,20934
第九阅览室南区,西校区,5,389,36,20935
第九阅览室南区,西校区,5,390,36,20885
第九阅览室南区,西校区,5,391,36,20886
第九阅览室南区,西校区,5,392,36,20845
第九阅览室南区,西校区,5,393,36,20846
第九阅览室南区,西校区,5,394,36,20805
第九阅览室南区,西校区,5,395,36,20806
第九阅览室南区,西校区,5,396,36,20724
第九阅览室南区,西校区,5,397,36,20725
第九阅览室南区,西校区,5,398,36,20684
第九阅览室南区,西校区,5,399,36,20685
第九阅览室南区,西校区,5,400,36,20644
第九阅览室南区,西校区,5,401,36,20645
第九阅览室南区,西校区,5,402,36,20604
第九阅览室南区,西校区,5,403,36,20605
第九阅览室南区,西校区,5,404,36,20486
第九阅览室南区,西校区,5,405,36,21259
第九阅览室南区,西校区,5,406,36,21261
第九阅览室南区,西校区,5,407,36,21260
第九阅览室南区,西校区,5,408,36,20608
第九阅览室南区,西校区,5,409,36,21257
第九阅览室南区,西校区,5,410,36,20609
第九阅览室南区,西校区,5,411,36,21258
第九阅览室南区,西校区,5,412,36,20809
第九阅览室南区,西校区,5,413,36,20849
第九阅览室南区,西校区,5,414,36,20808
第九阅览室南区,西校区,5,415,36,20848
第九阅览室南区,西校区,5,416,36,44385
第九阅览室南区,西校区,5,417,36,44386
第九阅览室南区,西校区,5,418,36,44387
第九阅览室南区,西校区,5,419,36,44388
第九阅览室南区,西校区,5,420,36,44389
第九阅览室南区,西校区,5,421,36,44390
第九阅览室南区,西校区,5,422,36,44391
第九阅览室南区,西校区,5,423,36,44392
第九阅览室南区,西校区,5,424,36,44340
第九阅览室南区,西校区,5,425,36,44393
第九阅览室南区,西校区,5,426,36,44394
第九阅览室南区,西校区,5,427,36,44395
第九阅览室南区,西校区,5,428,36,44396
第九阅览室南区,西校区,5,429,36,44397
第九阅览室南区,西校区,5,430,36,44398
第九阅览室南区,西校区,5,431,36,44399
第五阅览室南区,西校区,6,108,37,20017
第五阅览室南区,西校区,6,109,37,20018
第五阅览室南区,西校区,6,110,37,19980
第五阅览室南区,西校区,6,111,37,19981
第五阅览室南区,西校区,6,112,37,19943
第五阅览室南区,西校区,6,113,37,19944
第五阅览室南区,西校区,6,114,37,19906
第五阅览室南区,西校区,6,115,37,19907
第五阅览室南区,西校区,6,116,37,19722
第五阅览室南区,西校区,6,117,37,19723
第五阅览室南区,西校区,6,118,37,19759
第五阅览室南区,西校区,6,119,37,19760
第五阅览室南区,西校区,6,120,37,19796
第五阅览室南区,西校区,6,121,37,19797
第五阅览室南区,西校区,6,122,37,19833
第五阅览室南区,西校区,6,123,37,19834
第五阅览室南区,西校区,6,124,37,19909
第五阅览室南区,西校区,6,125,37,19910
第五阅览室南区,西校区,6,126,37,19946
第五阅览室南区,西校区,6,127,37,19947
第五阅览室南区,西校区,6,128,37,19983
第五阅览室南区,西校区,6,129,37,19984
第五阅览室南区,西校区,6,130,37,20020
第五阅览室南区,西校区,6,131,37,20021
第五阅览室南区,西校区,6,132,37,20023
第五阅览室南区,西校区,6,133,37,20024
第五阅览室南区,西校区,6,134,37,19986
第五阅览室南区,西校区,6,135,37,19987
第五阅览室南区,西校区,6,136,37,19949
第五阅览室南区,西校区,6,137,37,19950
第五阅览室南区,西校区,6,138,37,19912
第五阅览室南区,西校区,6,139,37,19913
第五阅览室南区,西校区,6,140,37,19837
第五阅览室南区,西校区,6,141,37,19836
第五阅览室南区,西校区,6,142,37,19800
第五阅览室南区,西校区,6,143,37,19799
第五阅览室南区,西校区,6,144,37,19763
第五阅览室南区,西校区,6,145,37,19762
第五阅览室南区,西校区,6,146,37,19726
第五阅览室南区,西校区,6,147,37,19725
第五阅览室南区,西校区,6,148,37,19729
第五阅览室南区,西校区,6,149,37,19728
第五阅览室南区,西校区,6,150,37,24782
第五阅览室南区,西校区,6,151,37,19765
第五阅览室南区,西校区,6,152,37,24780
第五阅览室南区,西校区,6,153,37,19802
第五阅览室南区,西校区,6,154,37,43870
第五阅览室南区,西校区,6,155,37,24781
第五阅览室南区,西校区,6,156,37,19916
第五阅览室南区,西校区,6,157,37,19915
第五阅览室南区,西校区,6,158,37,19953
第五阅览室南区,西校区,6,159,37,19952
第五阅览室南区,西校区,6,160,37,19990
第五阅览室南区,西校区,6,161,37,19989
第五阅览室南区,西校区,6,162,37,20027
第五阅览室南区,西校区,6,163,37,20026
第五阅览室南区,西校区,6,164,37,20029
第五阅览室南区,西校区,6,165,37,20030
第五阅览室南区,西校区,6,166,37,19992
第五阅览室南区,西校区,6,167,37,19993
第五阅览室南区,西校区,6,168,37,19955
第五阅览室南区,西校区,6,169,37,19956
第五阅览室南区,西校区,6,170,37,19918
第五阅览室南区,西校区,6,171,37,19919
第五阅览室南区,西校区,6,172,37,19847
第五阅览室南区,西校区,6,173,37,19846
第五阅览室南区,西校区,6,174,37,19810
第五阅览室南区,西校区,6,175,37,19809
第五阅览室南区,西校区,6,176,37,19773
第五阅览室南区,西校区,6,177,37,19772
第五阅览室南区,西校区,6,178,37,19736
第五阅览室南区,西校区,6,179,37,19735
第五阅览室南区,西校区,6,180,37,19738
第五阅览室南区,西校区,6,181,37,19739
第五阅览室南区,西校区,6,182,37,19775
第五阅览室南区,西校区,6,183,37,19776
第五阅览室南区,西校区,6,184,37,19812
第五阅览室南区,西校区,6,185,37,19813
第五阅览室南区,西校区,6,186,37,19849
第五阅览室南区,西校区,6,187,37,19850
第五阅览室南区,西校区,6,188,37,19921
第五阅览室南区,西校区,6,189,37,19922
第五阅览室南区,西校区,6,190,37,19958
第五阅览室南区,西校区,6,191,37,19959
第五阅览室南区,西校区,6,192,37,19995
第五阅览室南区,西校区,6,193,37,19996
第五阅览室南区,西校区,6,194,37,20032
第五阅览室南区,西校区,6,195,37,20033
第五阅览室南区,西校区,6,196,37,20036
第五阅览室南区,西校区,6,197,37,20035
第五阅览室南区,西校区,6,198,37,19999
第五阅览室南区,西校区,6,199,37,19998
第五阅览室南区,西校区,6,200,37,19962
第五阅览室南区,西校区,6,201,37,19961
第五阅览室南区,西校区,6,202,37,19925
第五阅览室南区,西校区,6,203,37,19924
第五阅览室南区,西校区,6,204,37,19853
第五阅览室南区,西校区,6,205,37,19852
第五阅览室南区,西校区,6,206,37,19816
第五阅览室南区,西校区,6,207,37,19815
第五阅览室南区,西校区,6,208,37,19779
第五阅览室南区,西校区,6,209,37,19778
第五阅览室南区,西校区,6,210,37,19742
第五阅览室南区,西校区,6,211,37,19741
第五阅览室南区,西校区,6,212,37,19745
第五阅览室南区,西校区,6,213,37,19746
第五阅览室南区,西校区,6,214,37,19782
第五阅览室南区,西校区,6,215,37,19783
第五阅览室南区,西校区,6,216,37,19819
第五阅览室南区,西校区,6,217,37,19820
第五阅览室南区,西校区,6,218,37,19856
第五阅览室南区,西校区,6,219,37,19857
第五阅览室南区,西校区,6,220,37,19927
第五阅览室南区,西校区,6,221,37,19928
第五阅览室南区,西校区,6,222,37,19964
第五阅览室南区,西校区,6,223,37,19965
第五阅览室南区,西校区,6,224,37,20001
第五阅览室南区,西校区,6,225,37,20002
第五阅览室南区,西校区,6,226,37,20038
第五阅览室南区,西校区,6,227,37,20039
第五阅览室南区,西校区,6,228,37,20041
第五阅览室南区,西校区,6,229,37,20042
第五阅览室南区,西校区,6,230,37,20004
第五阅览室南区,西校区,6,231,37,20005
第五阅览室南区,西校区,6,232,37,19967
第五阅览室南区,西校区,6,233,37,19968
第五阅览室南区,西校区,6,234,37,19930
第五阅览室南区,西校区,6,235,37,19931
第五阅览室南区,西校区,6,236,37,19860
第五阅览室南区,西校区,6,237,37,19859
第五阅览室南区,西校区,6,238,37,19823
第五阅览室南区,西校区,6,239,37,19822
第五阅览室南区,西校区,6,240,37,19786
第五阅览室南区,西校区,6,241,37,19785
第五阅览室南区,西校区,6,242,37,19749
第五阅览室南区,西校区,6,243,37,19748
第五阅览室南区,西校区,6,244,37,19751
第五阅览室南区,西校区,6,245,37,19752
第五阅览室南区,西校区,6,246,37,19788
第五阅览室南区,西校区,6,247,37,19789
第五阅览室南区,西校区,6,248,37,19825
第五阅览室南区,西校区,6,249,37,19826
第五阅览室南区,西校区,6,250,37,19862
第五阅览室南区,西校区,6,251,37,19863
第五阅览室南区,西校区,6,252,37,19934
第五阅览室南区,西校区,6,253,37,19933
第五阅览室南区,西校区,6,254,37,19971
第五阅览室南区,西校区,6,255,37,19970
第五阅览室南区,西校区,6,256,37,20008
第五阅览室南区,西校区,6,257,37,20007
第五阅览室南区,西校区,6,258,37,20045
第五阅览室南区,西校区,6,259,37,20044
第五阅览室南区,西校区,6,260,37,20047
第五阅览室南区,西校区,6,261,37,20048
第五阅览室南区,西校区,6,262,37,20010
第五阅览室南区,西校区,6,263,37,20011
第五阅览室南区,西校区,6,264,37,19973
第五阅览室南区,西校区,6,265,37,19974
第五阅览室南区,西校区,6,266,37,19936
第五阅览室南区,西校区,6,267,37,19937
第五阅览室南区,西校区,6,268,37,19828
第五阅览室南区,西校区,6,269,37,19865
第五阅览室南区,西校区,6,270,37,19829
第五阅览室南区,西校区,6,271,37,19866
第五阅览室南区,西校区,6,272,37,19939
第五阅览室南区,西校区,6,273,37,19976
第五阅览室南区,西校区,6,274,37,19940
第五阅览室南区,西校区,6,275,37,19977
第五阅览室南区,西校区,6,276,37,20050
第五阅览室南区,西校区,6,277,37,20251
第五阅览室南区,西校区,6,278,37,20051
第五阅览室南区,西校区,6,279,37,20250
第五阅览室中区,西校区,6,60,38,20276
第五阅览室中区,西校区,6,61,38,20275
第五阅览室中区,西校区,6,62,38,20295
第五阅览室中区,西校区,6,63,38,20294
第五阅览室中区,西校区,6,64,38,20314
第五阅览室中区,西校区,6,65,38,20313
第五阅览室中区,西校区,6,66,38,20333
第五阅览室中区,西校区,6,67,38,20332
第五阅览室中区,西校区,6,68,38,20335
第五阅览室中区,西校区,6,69,38,20336
第五阅览室中区,西校区,6,70,38,20316
第五阅览室中区,西校区,6,71,38,20317
第五阅览室中区,西校区,6,72,38,20297
第五阅览室中区,西校区,6,73,38,20298
第五阅览室中区,西校区,6,74,38,20278
第五阅览室中区,西校区,6,75,38,20279
第五阅览室中区,西校区,6,76,38,20282
第五阅览室中区,西校区,6,77,38,20301
第五阅览室中区,西校区,6,78,38,20281
第五阅览室中区,西校区,6,79,38,20300
第五阅览室中区,西校区,6,80,38,20319
第五阅览室中区,西校区,6,81,38,20320
第五阅览室中区,西校区,6,82,38,20338
第五阅览室中区,西校区,6,83,38,20339
第五阅览室中区,西校区,6,84,38,20341
第五阅览室中区,西校区,6,85,38,20342
第五阅览室中区,西校区,6,86,38,20322
第五阅览室中区,西校区,6,87,38,20323
第五阅览室中区,西校区,6,88,38,20303
第五阅览室中区,西校区,6,89,38,20304
第五阅览室中区,西校区,6,90,38,20284
第五阅览室中区,西校区,6,91,38,20285
第五阅览室中区,西校区,6,92,38,20287
第五阅览室中区,西校区,6,93,38,20288
第五阅览室中区,西校区,6,94,38,20306
第五阅览室中区,西校区,6,95,38,20307
第五阅览室中区,西校区,6,96,38,20325
第五阅览室中区,西校区,6,97,38,20326
第五阅览室中区,西校区,6,98,38,20344
第五阅览室中区,西校区,6,99,38,20345
第五阅览室中区,西校区,6,100,38,20347
第五阅览室中区,西校区,6,101,38,20348
第五阅览室中区,西校区,6,102,38,20328
第五阅览室中区,西校区,6,103,38,20329
第五阅览室中区,西校区,6,104,38,20309
第五阅览室中区,西校区,6,105,38,20310
第五阅览室中区,西校区,6,106,38,20290
第五阅览室中区,西校区,6,107,38,20291
第八阅览室南区,西校区,6,253,40,22043
第八阅览室南区,西校区,6,254,40,44517
第八阅览室南区,西校区,6,255,40,22080
第八阅览室南区,西校区,6,256,40,44519
第八阅览室南区,西校区,6,257,40,22117
第八阅览室南区,西校区,6,258,40,44521
第八阅览室南区,西校区,6,259,40,22412
第八阅览室南区,西校区,6,260,40,44523
第八阅览室南区,西校区,6,261,40,22229
第八阅览室南区,西校区,6,262,40,22230
第八阅览室南区,西校区,6,263,40,22266
第八阅览室南区,西校区,6,264,40,22267
第八阅览室南区,西校区,6,265,40,22303
第八阅览室南区,西校区,6,266,40,22304
第八阅览室南区,西校区,6,267,40,22340
第八阅览室南区,西校区,6,268,40,22341
第八阅览室南区,西校区,6,269,40,22343
第八阅览室南区,西校区,6,270,40,22344
第八阅览室南区,西校区,6,271,40,22306
第八阅览室南区,西校区,6,272,40,22307
第八阅览室南区,西校区,6,273,40,22269
第八阅览室南区,西校区,6,274,40,22270
第八阅览室南区,西校区,6,275,40,22232
第八阅览室南区,西校区,6,276,40,22233
第八阅览室南区,西校区,6,277,40,22156
第八阅览室南区,西校区,6,278,40,22157
第八阅览室南区,西校区,6,279,40,22119
第八阅览室南区,西校区,6,280,40,22120
第八阅览室南区,西校区,6,281,40,22082
第八阅览室南区,西校区,6,282,40,22083
第八阅览室南区,西校区,6,283,40,22045
第八阅览室南区,西校区,6,284,40,22046
第八阅览室南区,西校区,6,285,40,22048
第八阅览室南区,西校区,6,286,40,22049
第八阅览室南区,西校区,6,287,40,22085
第八阅览室南区,西校区,6,288,40,22086
第八阅览室南区,西校区,6,289,40,22122
第八阅览室南区,西校区,6,290,40,22123
第八阅览室南区,西校区,6,291,40,22159
第八阅览室南区,西校区,6,292,40,22160
第八阅览室南区,西校区,6,293,40,22235
第八阅览室南区,西校区,6,294,40,22236
第八阅览室南区,西校区,6,295,40,22272
第八阅览室南区,西校区,6,296,40,22273
第八阅览室南区,西校区,6,297,40,22309
第八阅览室南区,西校区,6,298,40,22310
第八阅览室南区,西校区,6,299,40,22346
第八阅览室南区,西校区,6,300,40,22347
第八阅览室南区,西校区,6,301,40,22413
第八阅览室南区,西校区,6,302,40,22414
第八阅览室南区,西校区,6,303,40,22125
第八阅览室南区,西校区,6,304,40,22126
第八阅览室南区,西校区,6,305,40,22088
第八阅览室南区,西校区,6,306,40,22089
第八阅览室南区,西校区,6,307,40,22051
第八阅览室南区,西校区,6,308,40,22052
第八阅览室南区,西校区,6,309,40,22054
第八阅览室南区,西校区,6,310,40,22055
第八阅览室南区,西校区,6,311,40,22091
第八阅览室南区,西校区,6,312,40,22092
第八阅览室南区,西校区,6,313,40,22128
第八阅览室南区,西校区,6,314,40,22129
第八阅览室南区,西校区,6,315,40,22165
第八阅览室南区,西校区,6,316,40,22166
第八阅览室南区,西校区,6,317,40,22240
第八阅览室南区,西校区,6,318,40,22241
第八阅览室南区,西校区,6,319,40,22277
第八阅览室南区,西校区,6,320,40,22278
第八阅览室南区,西校区,6,321,40,22314
第八阅览室南区,西校区,6,322,40,22315
第八阅览室南区,西校区,6,323,40,22351
第八阅览室南区,西校区,6,324,40,22352
第八阅览室南区,西校区,6,325,40,22354
第八阅览室南区,西校区,6,326,40,22355
第八阅览室南区,西校区,6,327,40,22317
第八阅览室南区,西校区,6,328,40,22318
第八阅览室南区,西校区,6,329,40,22280
第八阅览室南区,西校区,6,330,40,22281
第八阅览室南区,西校区,6,331,40,22243
第八阅览室南区,西校区,6,332,40,22244
第八阅览室南区,西校区,6,333,40,22168
第八阅览室南区,西校区,6,334,40,22169
第八阅览室南区,西校区,6,335,40,22131
第八阅览室南区,西校区,6,336,40,22132
第八阅览室南区,西校区,6,337,40,22094
第八阅览室南区,西校区,6,338,40,22095
第八阅览室南区,西校区,6,339,40,22057
第八阅览室南区,西校区,6,340,40,22058
第八阅览室南区,西校区,6,341,40,22061
第八阅览室南区,西校区,6,342,40,22060
第八阅览室南区,西校区,6,343,40,22098
第八阅览室南区,西校区,6,344,40,22097
第八阅览室南区,西校区,6,345,40,22135
第八阅览室南区,西校区,6,346,40,22134
第八阅览室南区,西校区,6,347,40,22171
第八阅览室南区,西校区,6,348,40,22172
第八阅览室南区,西校区,6,349,40,None
第八阅览室南区,西校区,6,350,40,None
第八阅览室南区,西校区,6,351,40,22247
第八阅览室南区,西校区,6,352,40,22246
第八阅览室南区,西校区,6,353,40,22284
第八阅览室南区,西校区,6,354,40,22283
第八阅览室南区,西校区,6,355,40,22321
第八阅览室南区,西校区,6,356,40,22320
第八阅览室南区,西校区,6,357,40,22358
第八阅览室南区,西校区,6,358,40,22357
第八阅览室南区,西校区,6,359,40,22362
第八阅览室南区,西校区,6,360,40,22363
第八阅览室南区,西校区,6,361,40,22325
第八阅览室南区,西校区,6,362,40,22326
第八阅览室南区,西校区,6,363,40,22288
第八阅览室南区,西校区,6,364,40,22289
第八阅览室南区,西校区,6,365,40,22251
第八阅览室南区,西校区,6,366,40,22252
第八阅览室南区,西校区,6,367,40,22175
第八阅览室南区,西校区,6,368,40,22174
第八阅览室南区,西校区,6,369,40,22138
第八阅览室南区,西校区,6,370,40,22137
第八阅览室南区,西校区,6,371,40,22101
第八阅览室南区,西校区,6,372,40,22100
第八阅览室南区,西校区,6,373,40,22064
第八阅览室南区,西校区,6,374,40,22063
第八阅览室南区,西校区,6,375,40,22066
第八阅览室南区,西校区,6,376,40,22067
第八阅览室南区,西校区,6,377,40,22103
第八阅览室南区,西校区,6,378,40,22104
第八阅览室南区,西校区,6,379,40,22140
第八阅览室南区,西校区,6,380,40,22141
第八阅览室南区,西校区,6,381,40,22177
第八阅览室南区,西校区,6,382,40,22178
第八阅览室南区,西校区,6,383,40,22365
第八阅览室南区,西校区,6,384,40,22366
第八阅览室南区,西校区,6,385,40,22328
第八阅览室南区,西校区,6,386,40,22329
第八阅览室南区,西校区,6,387,40,22291
第八阅览室南区,西校区,6,388,40,22292
第八阅览室南区,西校区,6,389,40,22254
第八阅览室南区,西校区,6,390,40,22255
第八阅览室南区,西校区,6,391,40,22180
第八阅览室南区,西校区,6,392,40,22181
第八阅览室南区,西校区,6,393,40,22143
第八阅览室南区,西校区,6,394,40,22144
第八阅览室南区,西校区,6,395,40,22106
第八阅览室南区,西校区,6,396,40,22107
第八阅览室南区,西校区,6,397,40,22069
第八阅览室南区,西校区,6,398,40,22070
第八阅览室南区,西校区,6,399,40,22415
第八阅览室南区,西校区,6,400,40,21958
第八阅览室南区,西校区,6,401,40,22416
第八阅览室南区,西校区,6,402,40,21959
第八阅览室南区,西校区,6,403,40,22072
第八阅览室南区,西校区,6,404,40,22073
第八阅览室南区,西校区,6,405,40,22109
第八阅览室南区,西校区,6,406,40,22110
第八阅览室南区,西校区,6,407,40,22146
第八阅览室南区,西校区,6,408,40,22147
第八阅览室南区,西校区,6,409,40,22183
第八阅览室南区,西校区,6,410,40,22184
第八阅览室南区,西校区,6,411,40,22258
第八阅览室南区,西校区,6,412,40,22257
第八阅览室南区,西校区,6,413,40,22295
第八阅览室南区,西校区,6,414,40,22294
第八阅览室南区,西校区,6,415,40,22332
第八阅览室南区,西校区,6,416,40,22331
第八阅览室南区,西校区,6,417,40,22369
第八阅览室南区,西校区,6,418,40,22368
第八阅览室南区,西校区,6,419,40,22335
第八阅览室南区,西校区,6,420,40,22298
第八阅览室南区,西校区,6,421,40,22334
第八阅览室南区,西校区,6,422,40,22297
第八阅览室南区,西校区,6,423,40,22224
第八阅览室南区,西校区,6,424,40,22187
第八阅览室南区,西校区,6,425,40,22223
第八阅览室南区,西校区,6,426,40,22186
第八阅览室南区,西校区,6,427,40,22113
第八阅览室南区,西校区,6,428,40,22112
第八阅览室南区,西校区,6,429,40,22076
第八阅览室南区,西校区,6,430,40,22075
第八阅览室南区,西校区,6,431,40,44516
第八阅览室南区,西校区,6,432,40,22042
第八阅览室南区,西校区,6,433,40,44518
第八阅览室南区,西校区,6,434,40,22079
第八阅览室南区,西校区,6,435,40,44520
第八阅览室南区,西校区,6,436,40,22116
第八阅览室南区,西校区,6,437,40,44522
第八阅览室南区,西校区,6,438,40,22411
第八阅览室南区,西校区,6,439,40,44359
第八阅览室南区,西校区,6,440,40,44358
第八阅览室南区,西校区,6,441,40,44360
第八阅览室南区,西校区,6,442,40,44361
第八阅览室南区,西校区,6,443,40,44362
第八阅览室南区,西校区,6,444,40,44363
第八阅览室南区,西校区,6,445,40,44364
第八阅览室南区,西校区,6,446,40,44365
第一阅览室,西校区,2,1,41,22558
第一阅览室,西校区,2,2,41,22559
第一阅览室,西校区,2,3,41,23576
第一阅览室,西校区,2,4,41,23575
第一阅览室,西校区,2,5,41,22660
第一阅览室,西校区,2,6,41,22661
第一阅览室,西校区,2,7,41,22694
第一阅览室,西校区,2,8,41,22695
第一阅览室,西校区,2,9,41,22803
第一阅览室,西校区,2,10,41,22804
第一阅览室,西校区,2,11,41,22769
第一阅览室,西校区,2,12,41,22770
第一阅览室,西校区,2,13,41,22735
第一阅览室,西校区,2,14,41,22736
第一阅览室,西校区,2,15,41,22701
第一阅览室,西校区,2,16,41,22702
第一阅览室,西校区,2,17,41,22633
第一阅览室,西校区,2,18,41,22634
第一阅览室,西校区,2,19,41,22599
第一阅览室,西校区,2,20,41,22600
第一阅览室,西校区,2,21,41,22565
第一阅览室,西校区,2,22,41,22566
第一阅览室,西校区,2,23,41,22531
第一阅览室,西校区,2,24,41,22532
第一阅览室,西校区,2,25,41,22534
第一阅览室,西校区,2,26,41,22535
第一阅览室,西校区,2,27,41,22568
第一阅览室,西校区,2,28,41,22569
第一阅览室,西校区,2,29,41,22602
第一阅览室,西校区,2,30,41,22603
第一阅览室,西校区,2,31,41,22636
第一阅览室,西校区,2,32,41,22637
第一阅览室,西校区,2,33,41,22807
第一阅览室,西校区,2,34,41,22808
第一阅览室,西校区,2,35,41,22773
第一阅览室,西校区,2,36,41,22774
第一阅览室,西校区,2,37,41,22739
第一阅览室,西校区,2,38,41,22740
第一阅览室,西校区,2,39,41,22705
第一阅览室,西校区,2,40,41,22867
第一阅览室,西校区,2,41,41,22639
第一阅览室,西校区,2,42,41,22640
第一阅览室,西校区,2,43,41,22605
第一阅览室,西校区,2,44,41,22606
第一阅览室,西校区,2,45,41,22571
第一阅览室,西校区,2,46,41,22572
第一阅览室,西校区,2,47,41,22537
第一阅览室,西校区,2,48,41,22538
第一阅览室,西校区,2,49,41,22540
第一阅览室,西校区,2,50,41,22541
第一阅览室,西校区,2,51,41,22574
第一阅览室,西校区,2,52,41,22575
第一阅览室,西校区,2,53,41,22608
第一阅览室,西校区,2,54,41,22609
第一阅览室,西校区,2,55,41,22642
第一阅览室,西校区,2,56,41,22643
第一阅览室,西校区,2,57,41,22708
第一阅览室,西校区,2,58,41,22709
第一阅览室,西校区,2,59,41,22742
第一阅览室,西校区,2,60,41,22743
第一阅览室,西校区,2,61,41,22776
第一阅览室,西校区,2,62,41,22777
第一阅览室,西校区,2,63,41,22810
第一阅览室,西校区,2,64,41,22811
第一阅览室,西校区,2,65,41,22813
第一阅览室,西校区,2,66,41,22814
第一阅览室,西校区,2,67,41,22779
第一阅览室,西校区,2,68,41,22780
第一阅览室,西校区,2,69,41,22745
第一阅览室,西校区,2,70,41,22746
第一阅览室,西校区,2,71,41,22711
第一阅览室,西校区,2,72,41,22712
第一阅览室,西校区,2,73,41,22645
第一阅览室,西校区,2,74,41,22646
第一阅览室,西校区,2,75,41,22611
第一阅览室,西校区,2,76,41,22612
第一阅览室,西校区,2,77,41,22577
第一阅览室,西校区,2,78,41,22578
第一阅览室,西校区,2,79,41,22543
第一阅览室,西校区,2,80,41,22544
第一阅览室,西校区,2,81,41,22546
第一阅览室,西校区,2,82,41,22547
第一阅览室,西校区,2,83,41,22580
第一阅览室,西校区,2,84,41,22581
第一阅览室,西校区,2,85,41,22614
第一阅览室,西校区,2,86,41,22615
第一阅览室,西校区,2,87,41,22648
第一阅览室,西校区,2,88,41,22649
第一阅览室,西校区,2,89,41,22817
第一阅览室,西校区,2,90,41,22818
第一阅览室,西校区,2,91,41,22783
第一阅览室,西校区,2,92,41,22784
第一阅览室,西校区,2,93,41,22749
第一阅览室,西校区,2,94,41,22750
第一阅览室,西校区,2,95,41,22715
第一阅览室,西校区,2,96,41,22716
第一阅览室,西校区,2,97,41,22651
第一阅览室,西校区,2,98,41,22652
第一阅览室,西校区,2,99,41,22617
第一阅览室,西校区,2,100,41,22618
第一阅览室,西校区,2,101,41,22583
第一阅览室,西校区,2,102,41,22584
第一阅览室,西校区,2,103,41,22549
第一阅览室,西校区,2,104,41,22550
第一阅览室,西校区,2,105,41,22552
第一阅览室,西校区,2,106,41,22553
第一阅览室,西校区,2,107,41,22586
第一阅览室,西校区,2,108,41,22587
第一阅览室,西校区,2,109,41,22620
第一阅览室,西校区,2,110,41,22621
第一阅览室,西校区,2,111,41,22654
第一阅览室,西校区,2,112,41,22655
第一阅览室,西校区,2,113,41,22718
第一阅览室,西校区,2,114,41,22719
第一阅览室,西校区,2,115,41,22752
第一阅览室,西校区,2,116,41,22753
第一阅览室,西校区,2,117,41,22786
第一阅览室,西校区,2,118,41,22787
第一阅览室,西校区,2,119,41,22820
第一阅览室,西校区,2,120,41,22821
第一阅览室,西校区,2,121,41,22823
第一阅览室,西校区,2,122,41,22824
第一阅览室,西校区,2,123,41,22789
第一阅览室,西校区,2,124,41,22790
第一阅览室,西校区,2,125,41,22755
第一阅览室,西校区,2,126,41,22756
第一阅览室,西校区,2,127,41,22721
第一阅览室,西校区,2,128,41,22722
第一阅览室,西校区,2,129,41,22657
第一阅览室,西校区,2,130,41,22871
第一阅览室,西校区,2,131,41,22623
第一阅览室,西校区,2,132,41,22870
第一阅览室,西校区,2,133,41,22589
第一阅览室,西校区,2,134,41,22869
第一阅览室,西校区,2,135,41,22555
第一阅览室,西校区,2,136,41,22868
第一阅览室,西校区,2,137,41,44370
第一阅览室,西校区,2,138,41,44371
第一阅览室,西校区,2,139,41,44372
第一阅览室,西校区,2,140,41,44373
第一阅览室,西校区,2,141,41,44374
第一阅览室,西校区,2,142,41,44375
第一阅览室,西校区,2,143,41,44376
第一阅览室,西校区,2,144,41,44377
第一阅览室,西校区,2,145,41,44378
